1001,  2456,  completed,  eof,  2017-10-17 13:47:52,  2017-10-17 13:50:48,  176,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_15.modelParams|tmParams|pamLength_4.modelParams|clParams|alpha_0.084146481062.modelParams|sensorParams|encoders|sine:n_444.modelParams|spParams|synPermInactiveDec_0.0302633922224,  3000,  11,  15,  4,  0.084146481062,  444,  0.0302633922224,  0.00670054568754,  0.350955219021, 
1001,  2457,  completed,  killed,  2017-10-17 13:48:18,  2017-10-17 13:50:48,  150,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_15.modelParams|tmParams|pamLength_4.modelParams|clParams|alpha_0.0613968068139.modelParams|sensorParams|encoders|sine:n_337.modelParams|spParams|synPermInactiveDec_0.0263110733328,  2700,  11,  15,  4,  0.0613968068139,  337,  0.0263110733328,  0.0081529745001,  0.474476936453, 
1001,  2458,  completed,  killed,  2017-10-17 13:49:47,  2017-10-17 13:50:48,  61,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_15.modelParams|tmParams|pamLength_4.modelParams|clParams|alpha_0.0661426353576.modelParams|sensorParams|encoders|sine:n_344.modelParams|spParams|synPermInactiveDec_0.0249886350301,  800,  11,  15,  4,  0.0661426353576,  344,  0.0249886350301,  0.0692377995902,  10.8658282665, 
1001,  2459,  completed,  killed,  2017-10-17 13:49:51,  2017-10-17 13:50:48,  57,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_15.modelParams|tmParams|pamLength_4.modelParams|clParams|alpha_0.0643157499877.modelParams|sensorParams|encoders|sine:n_339.modelParams|spParams|synPermInactiveDec_0.032598270794,  700,  10,  15,  4,  0.0643157499877,  339,  0.032598270794,  0.0719375909774,  11.2875012923, 
1001,  2460,  completed,  killed,  2017-10-17 13:50:17,  2017-10-17 13:50:49,  32,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_15.modelParams|tmParams|pamLength_4.modelParams|clParams|alpha_0.0756544025183.modelParams|sensorParams|encoders|sine:n_391.modelParams|spParams|synPermInactiveDec_0.0253545805251,  250,  11,  15,  4,  0.0756544025183,  391,  0.0253545805251,  0.0778717878445,  12.1871532199, 


jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|tmParams|minThreshold,  modelParams|tmParams|activationThreshold,  modelParams|tmParams|pamLength,  modelParams|clParams|alpha,  modelParams|sensorParams|encoders|cpu:n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=cpu,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=cpu, 
1002,  2461,  completed,  eof,  2017-10-17 14:51:21,  2017-10-17 14:52:23,  62,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.05005.modelParams|sensorParams|encoders|cpu:n_272.modelParams|spParams|synPermInactiveDec_0.05015,  1000,  11,  14,  3,  0.05005,  272,  0.05015,  0.51031031031,  0.796564989266, 
1002,  2532,  completed,  eof,  2017-10-17 14:51:23,  2017-10-17 14:52:11,  48,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|cpu:n_22.modelParams|spParams|synPermInactiveDec_0.1,  1000,  9,  12,  1,  0.0001,  22,  0.1,  23.4349808485,  36.5806547327, 
1002,  2593,  completed,  eof,  2017-10-17 14:51:24,  2017-10-17 14:52:31,  67,  modelParams|tmParams|minThreshold_12.modelParams|tmParams|activationThreshold_16.modelParams|tmParams|pamLength_5.modelParams|clParams|alpha_0.1.modelParams|sensorParams|encoders|cpu:n_521.modelParams|spParams|synPermInactiveDec_0.0003,  1000,  12,  16,  5,  0.1,  521,  0.0003,  0.55035035035,  0.859065184579, 
1002,  2644,  completed,  eof,  2017-10-17 14:51:25,  2017-10-17 14:52:21,  56,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|cpu:n_147.modelParams|spParams|synPermInactiveDec_0.075075,  1000,  10,  13,  2,  0.025075,  147,  0.075075,  0.51031031031,  0.796564989266, 
1002,  2685,  completed,  eof,  2017-10-17 14:51:27,  2017-10-17 14:52:28,  61,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_15.modelParams|tmParams|pamLength_4.modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|cpu:n_396.modelParams|spParams|synPermInactiveDec_0.025225,  1000,  11,  15,  4,  0.075025,  396,  0.025225,  0.60950950951,  0.951409223154, 
1002,  2716,  completed,  eof,  2017-10-17 14:52:11,  2017-10-17 14:52:54,  43,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|cpu:n_47.modelParams|spParams|synPermInactiveDec_0.1,  1000,  9,  12,  1,  0.0001,  47,  0.1,  0.529029029029,  0.825783830574, 
1002,  2717,  completed,  eof,  2017-10-17 14:52:21,  2017-10-17 14:53:06,  45,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.02008.modelParams|sensorParams|encoders|cpu:n_122.modelParams|spParams|synPermInactiveDec_0.07009,  1000,  10,  13,  2,  0.02008,  122,  0.07009,  0.51031031031,  0.796564989266, 
1002,  2718,  completed,  eof,  2017-10-17 14:52:23,  2017-10-17 14:53:11,  48,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.055045.modelParams|sensorParams|encoders|cpu:n_296.modelParams|spParams|synPermInactiveDec_0.055135,  1000,  11,  14,  3,  0.055045,  296,  0.055135,  0.51031031031,  0.796564989266, 
1002,  2719,  completed,  eof,  2017-10-17 14:52:28,  2017-10-17 14:53:18,  50,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.059171481062.modelParams|sensorParams|encoders|cpu:n_271.modelParams|spParams|synPermInactiveDec_0.0551883922224,  1000,  10,  14,  3,  0.059171481062,  271,  0.0551883922224,  0.51031031031,  0.796564989266, 
1002,  2720,  completed,  eof,  2017-10-17 14:52:32,  2017-10-17 14:53:24,  52,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.0632979621241.modelParams|sensorParams|encoders|cpu:n_344.modelParams|spParams|synPermInactiveDec_0.0552417844448,  1000,  11,  14,  3,  0.0632979621241,  344,  0.0552417844448,  0.48028028028,  0.749689842781, 
1002,  2731,  completed,  eof,  2017-10-17 14:52:54,  2017-10-17 14:53:42,  48,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.0405482878759.modelParams|sensorParams|encoders|cpu:n_236.modelParams|spParams|synPermInactiveDec_0.0512894655552,  1000,  11,  14,  3,  0.0405482878759,  236,  0.0512894655552,  0.51031031031,  0.796564989266, 
1002,  2732,  completed,  eof,  2017-10-17 14:53:06,  2017-10-17 14:53:51,  45,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0244455974817.modelParams|sensorParams|encoders|cpu:n_142.modelParams|spParams|synPermInactiveDec_0.0749454194749,  1000,  10,  13,  2,  0.0244455974817,  142,  0.0749454194749,  0.51031031031,  0.796564989266, 
1002,  2733,  completed,  eof,  2017-10-17 14:53:12,  2017-10-17 14:54:00,  48,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.0506794025183.modelParams|sensorParams|encoders|cpu:n_277.modelParams|spParams|synPermInactiveDec_0.0502795805251,  1000,  11,  14,  3,  0.0506794025183,  277,  0.0502795805251,  0.51031031031,  0.796564989266, 
1002,  2734,  completed,  eof,  2017-10-17 14:53:18,  2017-10-17 14:54:07,  49,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0475937121118.modelParams|sensorParams|encoders|cpu:n_240.modelParams|spParams|synPermInactiveDec_0.0576300552388,  1000,  11,  14,  2,  0.0475937121118,  240,  0.0576300552388,  0.51031031031,  0.796564989266, 
1002,  2735,  completed,  eof,  2017-10-17 14:53:24,  2017-10-17 14:54:14,  50,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0541224526551.modelParams|sensorParams|encoders|cpu:n_299.modelParams|spParams|synPermInactiveDec_0.068977230556,  1000,  11,  14,  2,  0.0541224526551,  299,  0.068977230556,  0.51031031031,  0.796564989266, 
1002,  2736,  completed,  killed,  2017-10-17 14:53:43,  2017-10-17 14:54:15,  32,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_4.modelParams|clParams|alpha_0.0696512312922.modelParams|sensorParams|encoders|cpu:n_371.modelParams|spParams|synPermInactiveDec_0.0430726171561,  550,  11,  14,  4,  0.0696512312922,  371,  0.0430726171561,  1.10910746812,  3.20477057653, 
1002,  2737,  completed,  killed,  2017-10-17 14:53:51,  2017-10-17 14:54:15,  24,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.0581520347671.modelParams|sensorParams|encoders|cpu:n_312.modelParams|spParams|synPermInactiveDec_0.056442181084,  450,  11,  14,  3,  0.0581520347671,  312,  0.056442181084,  1.13541202673,  5.66457032378, 
1002,  2738,  completed,  killed,  2017-10-17 14:54:01,  2017-10-17 14:54:14,  13,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.0599396334588.modelParams|sensorParams|encoders|cpu:n_326.modelParams|spParams|synPermInactiveDec_0.0540098099613,  200,  11,  14,  3,  0.0599396334588,  326,  0.0540098099613,  1.52914572864,  4.61459138953, 
1002,  2739,  completed,  killed,  2017-10-17 14:54:07,  2017-10-17 14:54:16,  9,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_4.modelParams|clParams|alpha_0.0611572922292.modelParams|sensorParams|encoders|cpu:n_324.modelParams|spParams|synPermInactiveDec_0.0553053676186,  150,  11,  14,  4,  0.0611572922292,  324,  0.0553053676186,  1.31006711409,  4.83743061063, 


jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|tmParams|minThreshold,  modelParams|tmParams|activationThreshold,  modelParams|tmParams|pamLength,  modelParams|clParams|alpha,  modelParams|sensorParams|encoders|cpu:n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=cpu,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=cpu, 
1003,  2740,  completed,  eof,  2017-10-17 14:58:13,  2017-10-17 14:58:15,  2,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.05005.modelParams|sensorParams|encoders|cpu:n_272.modelParams|spParams|synPermInactiveDec_0.05015,  100,  11,  14,  3,  0.05005,  272,  0.05015,  0.284848484848,  100.0, 


jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|tmParams|minThreshold,  modelParams|tmParams|activationThreshold,  modelParams|tmParams|pamLength,  modelParams|clParams|alpha,  modelParams|sensorParams|encoders|cpu:n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=cpu,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=cpu, 
1004,  2811,  completed,  eof,  2017-10-17 15:01:41,  2017-10-17 15:01:43,  2,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.05005.modelParams|sensorParams|encoders|cpu:n_272.modelParams|spParams|synPermInactiveDec_0.05015,  100,  11,  14,  3,  0.05005,  272,  0.05015,  0.0919191919192,  100.0, 


jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|tmParams|minThreshold,  modelParams|tmParams|activationThreshold,  modelParams|tmParams|pamLength,  modelParams|clParams|alpha,  modelParams|sensorParams|encoders|cpu:n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=cpu,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=cpu, 
1005,  2882,  completed,  eof,  2017-10-17 15:23:19,  2017-10-17 15:23:23,  4,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.05005.modelParams|sensorParams|encoders|cpu:n_272.modelParams|spParams|synPermInactiveDec_0.05015,  100,  11,  14,  3,  0.05005,  272,  0.05015,  0.459595959596,  166.666666667, 


jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|tmParams|minThreshold,  modelParams|tmParams|activationThreshold,  modelParams|tmParams|pamLength,  modelParams|clParams|alpha,  modelParams|sensorParams|encoders|cpu:n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[5]:window=1000:field=cpu,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[5]:window=1000:field=cpu, 
1006,  2953,  completed,  eof,  2017-10-17 15:34:47,  2017-10-17 15:37:39,  172,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.05005.modelParams|sensorParams|encoders|cpu:n_272.modelParams|spParams|synPermInactiveDec_0.05015,  3000,  11,  14,  3,  0.05005,  272,  0.05015,  1.3357,  126.223776224, 
1006,  3024,  completed,  eof,  2017-10-17 15:34:48,  2017-10-17 15:36:39,  111,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|cpu:n_22.modelParams|spParams|synPermInactiveDec_0.1,  3000,  9,  12,  1,  0.0001,  22,  0.1,  1.98218154525,  187.316343343, 
1006,  3085,  completed,  eof,  2017-10-17 15:34:49,  2017-10-17 15:38:06,  197,  modelParams|tmParams|minThreshold_12.modelParams|tmParams|activationThreshold_16.modelParams|tmParams|pamLength_5.modelParams|clParams|alpha_0.1.modelParams|sensorParams|encoders|cpu:n_521.modelParams|spParams|synPermInactiveDec_0.0003,  3000,  12,  16,  5,  0.1,  521,  0.0003,  1.4804,  139.897939898, 
1006,  3136,  completed,  eof,  2017-10-17 15:34:50,  2017-10-17 15:37:33,  163,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.025075.modelParams|sensorParams|encoders|cpu:n_147.modelParams|spParams|synPermInactiveDec_0.075075,  3000,  10,  13,  2,  0.025075,  147,  0.075075,  1.3157,  124.333774334, 
1006,  3177,  completed,  eof,  2017-10-17 15:34:52,  2017-10-17 15:38:01,  189,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_15.modelParams|tmParams|pamLength_4.modelParams|clParams|alpha_0.075025.modelParams|sensorParams|encoders|cpu:n_396.modelParams|spParams|synPermInactiveDec_0.025225,  3000,  11,  15,  4,  0.075025,  396,  0.025225,  1.4713,  139.037989038, 
1006,  3208,  completed,  eof,  2017-10-17 15:36:39,  2017-10-17 15:38:40,  121,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|sensorParams|encoders|cpu:n_47.modelParams|spParams|synPermInactiveDec_0.1,  3000,  9,  12,  1,  0.0001,  47,  0.1,  1.6068,  151.842751843, 
1006,  3209,  completed,  eof,  2017-10-17 15:37:34,  2017-10-17 15:40:17,  163,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.02008.modelParams|sensorParams|encoders|cpu:n_122.modelParams|spParams|synPermInactiveDec_0.07009,  3000,  10,  13,  2,  0.02008,  122,  0.07009,  1.181,  111.604611605, 
1006,  3210,  completed,  eof,  2017-10-17 15:37:39,  2017-10-17 15:40:22,  163,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.034196481062.modelParams|sensorParams|encoders|cpu:n_195.modelParams|spParams|synPermInactiveDec_0.0801133922224,  3000,  10,  13,  2,  0.034196481062,  195,  0.0801133922224,  1.2911,  122.009072009, 
1006,  3211,  completed,  eof,  2017-10-17 15:38:01,  2017-10-17 15:40:41,  160,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0383229621241.modelParams|sensorParams|encoders|cpu:n_169.modelParams|spParams|synPermInactiveDec_0.0801667844448,  3000,  10,  13,  2,  0.0383229621241,  169,  0.0801667844448,  1.3648,  128.973728974, 
1006,  3212,  completed,  eof,  2017-10-17 15:38:07,  2017-10-17 15:40:51,  164,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0424494431861.modelParams|sensorParams|encoders|cpu:n_242.modelParams|spParams|synPermInactiveDec_0.0802201766672,  3000,  10,  13,  2,  0.0424494431861,  242,  0.0802201766672,  1.363,  128.803628804, 
1006,  3213,  completed,  eof,  2017-10-17 15:38:40,  2017-10-17 15:41:09,  149,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.019699768938.modelParams|sensorParams|encoders|cpu:n_134.modelParams|spParams|synPermInactiveDec_0.0762678577776,  3000,  10,  13,  2,  0.019699768938,  134,  0.0762678577776,  1.2256,  115.819315819, 
1006,  3214,  completed,  eof,  2017-10-17 15:40:17,  2017-10-17 15:42:55,  158,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.01883125.modelParams|sensorParams|encoders|cpu:n_116.modelParams|spParams|synPermInactiveDec_0.06884375,  3000,  10,  13,  2,  0.01883125,  116,  0.06884375,  1.1983,  113.239463239, 
1006,  3215,  completed,  eof,  2017-10-17 15:40:22,  2017-10-17 15:42:57,  155,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0184490083242.modelParams|sensorParams|encoders|cpu:n_117.modelParams|spParams|synPermInactiveDec_0.0775593767943,  3000,  10,  13,  2,  0.0184490083242,  117,  0.0775593767943,  1.2438,  117.539217539, 
1006,  3216,  completed,  eof,  2017-10-17 15:40:41,  2017-10-17 15:43:11,  150,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0139186742235.modelParams|sensorParams|encoders|cpu:n_74.modelParams|spParams|synPermInactiveDec_0.0838038604777,  3000,  9,  13,  1,  0.0139186742235,  74,  0.0838038604777,  1.22912924126,  116.152829452, 
1006,  3217,  completed,  eof,  2017-10-17 15:40:51,  2017-10-17 15:43:14,  143,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.00938834012288.modelParams|sensorParams|encoders|cpu:n_75.modelParams|spParams|synPermInactiveDec_0.090048344161,  3000,  10,  12,  1,  0.00938834012288,  75,  0.090048344161,  1.51268934131,  142.949285703, 
1006,  3218,  completed,  killed,  2017-10-17 15:41:09,  2017-10-17 15:43:15,  126,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.02491711876.modelParams|sensorParams|encoders|cpu:n_146.modelParams|spParams|synPermInactiveDec_0.0641437307611,  2450,  10,  13,  2,  0.02491711876,  146,  0.0641437307611,  1.1846,  107.690909091, 
1006,  3219,  completed,  killed,  2017-10-17 15:42:55,  2017-10-17 15:43:14,  19,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0199226493704.modelParams|sensorParams|encoders|cpu:n_120.modelParams|spParams|synPermInactiveDec_0.0700576048687,  300,  10,  13,  2,  0.0199226493704,  120,  0.0700576048687,  1.38711864407,  133.550913838, 
1006,  3220,  completed,  killed,  2017-10-17 15:42:58,  2017-10-17 15:43:15,  17,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_13.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0158736520853.modelParams|sensorParams|encoders|cpu:n_101.modelParams|spParams|synPermInactiveDec_0.0694354958771,  300,  10,  13,  2,  0.0158736520853,  101,  0.0694354958771,  1.42847457627,  137.532637076, 
1006,  3221,  completed,  killed,  2017-10-17 15:43:11,  2017-10-17 15:43:14,  3,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_12.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0129609262578.modelParams|sensorParams|encoders|cpu:n_89.modelParams|spParams|synPermInactiveDec_0.0709698923387,  50,  10,  12,  2,  0.0129609262578,  89,  0.0709698923387,  2.28444444444,  221.551724138, 


jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|tmParams|minThreshold,  modelParams|tmParams|activationThreshold,  modelParams|tmParams|pamLength,  modelParams|clParams|alpha,  modelParams|sensorParams|encoders|cpu:n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=cpu,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=cpu, 
1007,  3222,  completed,  eof,  2017-10-17 16:57:57,  2017-10-17 17:01:19,  202,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.05005.modelParams|sensorParams|encoders|cpu:n_272.modelParams|spParams|synPermInactiveDec_0.05015,  3000,  11,  14,  3,  0.05005,  272,  0.05015,  -6.53699316899e-16,  -6.53699316899e-16, 
